일시,광진구,동대문구,성동구,중랑구,gw_sub,dd_sub,sd_sub,gr_sub,sunday,mon_1,mon_2,mon_3,mon_4,mon_5,mon_6,mon_7,mon_8,mon_9,mon_10,mon_11,mon_12
20201003,9.372,5.756,9.908,5.38,140.97,101.01,87.922,79.242,0,0,0,0,0,0,0,0,0,0,1,0,0
20201004,8.1,5.796,8.144,4.82,128.562,91.92,79.618,71.818,1,0,0,0,0,0,0,0,0,0,1,0,0
20201005,8.53,6.12,7.862,5.054,237.09,200.274,198.584,157.358,0,0,0,0,0,0,0,0,0,0,1,0,0
20201006,8.764,7.168,8.308,5.978,246.98,205.852,206.708,161.234,0,0,0,0,0,0,0,0,0,0,1,0,0
20201007,8.748,7.424,8.24,5.952,249.676,208.922,210.678,162.404,0,0,0,0,0,0,0,0,0,0,1,0,0
20201008,9.662,7.674,8.75,6.14,260.068,217.754,217.508,166.294,0,0,0,0,0,0,0,0,0,0,1,0,0
20201009,10.304,6.892,9.126,6.046,188.718,145.592,129.604,105.904,0,0,0,0,0,0,0,0,0,0,1,0,0
20201010,10.206,6.862,9.458,5.76,192.326,151.66,128.16,109.096,0,0,0,0,0,0,0,0,0,0,1,0,0
20201011,8.916,6.184,8.756,5.308,143.882,109.998,87.568,80.518,1,0,0,0,0,0,0,0,0,0,1,0,0
20201012,8.35,7.09,7.748,5.728,247.536,215.142,206.16,163.664,0,0,0,0,0,0,0,0,0,0,1,0,0
20201013,8.53,7.3,7.734,5.69,254.002,218.928,212.912,166.546,0,0,0,0,0,0,0,0,0,0,1,0,0
20201014,8.122,6.898,7.38,5.566,256.14,218.31,216.7,166.664,0,0,0,0,0,0,0,0,0,0,1,0,0
20201015,7.668,6.984,7.598,5.47,256.264,218.682,215.082,167.14,0,0,0,0,0,0,0,0,0,0,1,0,0
20201016,7.566,6.876,7.278,5.34,265.578,224.468,220.51,169.382,0,0,0,0,0,0,0,0,0,0,1,0,0
20201017,8.85,6.782,7.832,5.652,215.492,172.596,144.286,126.17,0,0,0,0,0,0,0,0,0,0,1,0,0
20201018,8.584,6.212,7.588,5.15,156.54,121.536,99.232,86.648,1,0,0,0,0,0,0,0,0,0,1,0,0
20201019,8.19,6.88,7.67,5.584,251.886,214.274,210.512,166.144,0,0,0,0,0,0,0,0,0,0,1,0,0
20201020,8.634,7.394,8.202,5.86,260.102,223.654,216.762,173.54,0,0,0,0,0,0,0,0,0,0,1,0,0
20201021,8.078,7.25,7.51,5.9,258.624,221.092,218.704,172.468,0,0,0,0,0,0,0,0,0,0,1,0,0
20201022,7.732,6.854,7.274,5.55,262.206,219.996,218.654,171.454,0,0,0,0,0,0,0,0,0,0,1,0,0
20201023,6.972,6.038,6.778,5.16,274.378,231.992,227.182,176.156,0,0,0,0,0,0,0,0,0,0,1,0,0
20201024,7.212,5.692,6.284,4.858,219.91,175.598,146.876,124.902,0,0,0,0,0,0,0,0,0,0,1,0,0
20201025,7.296,5.494,6.98,4.974,161.674,128.964,101.844,91.342,1,0,0,0,0,0,0,0,0,0,1,0,0
20201026,7.728,6.832,7.698,5.614,257.696,221.416,214.868,172.44,0,0,0,0,0,0,0,0,0,0,1,0,0
20201027,8.444,7.14,7.698,5.488,263.048,227.434,219.142,172.814,0,0,0,0,0,0,0,0,0,0,1,0,0
20201028,8.122,7.192,7.506,5.572,265.524,224.892,223.154,173.324,0,0,0,0,0,0,0,0,0,0,1,0,0
20201029,8.086,6.994,7.53,5.38,267.692,224.74,222.016,173.174,0,0,0,0,0,0,0,0,0,0,1,0,0
20201030,8.504,6.662,8.402,5.678,281.2,234.548,231.234,177.472,0,0,0,0,0,0,0,0,0,0,1,0,0
20201031,8.696,6.306,7.696,5.462,228.67,178.386,157.508,129.948,0,0,0,0,0,0,0,0,0,0,1,0,0
20201101,3.39,2.508,2.494,2.192,140.748,110.138,92.764,79.77,1,0,0,0,0,0,0,0,0,0,0,1,0
20201102,7.66,6.742,7.17,5.264,256.676,222.424,216.304,170.626,0,0,0,0,0,0,0,0,0,0,0,1,0
20201103,6.096,5.19,5.594,4.08,261.95,221.904,221.988,172.016,0,0,0,0,0,0,0,0,0,0,0,1,0
20201104,6.844,5.586,6.11,4.434,262.384,219.934,223.47,172.07,0,0,0,0,0,0,0,0,0,0,0,1,0
20201105,7.992,6.262,7.076,4.896,266.888,225.672,225.404,172.708,0,0,0,0,0,0,0,0,0,0,0,1,0
20201106,8.818,6.834,7.42,5.452,276.834,230.976,230.312,175.678,0,0,0,0,0,0,0,0,0,0,0,1,0
20201107,8.142,5.924,6.972,5.036,223.89,177.976,156.258,126.074,0,0,0,0,0,0,0,0,0,0,0,1,0
20201108,6.034,4.77,5.312,3.772,165.644,130.342,108.074,89.134,1,0,0,0,0,0,0,0,0,0,0,1,0
20201109,6.662,6.012,6.02,4.422,255.542,219.264,213.948,170.582,0,0,0,0,0,0,0,0,0,0,0,1,0
20201110,7.374,6.368,6.558,4.834,267.346,225.472,224.722,174.392,0,0,0,0,0,0,0,0,0,0,0,1,0
20201111,8.098,6.684,7.024,5.0,273.34,226.672,229.33,174.362,0,0,0,0,0,0,0,0,0,0,0,1,0
20201112,8.06,6.712,6.982,5.162,269.868,227.046,225.768,174.378,0,0,0,0,0,0,0,0,0,0,0,1,0
20201113,8.496,6.824,7.602,5.37,279.124,223.9,233.352,177.526,0,0,0,0,0,0,0,0,0,0,0,1,0
20201114,8.078,5.938,6.794,4.86,219.144,171.428,153.444,124.292,0,0,0,0,0,0,0,0,0,0,0,1,0
20201115,6.926,5.368,5.872,4.29,160.71,125.402,104.778,88.708,1,0,0,0,0,0,0,0,0,0,0,1,0
20201116,8.228,6.73,7.342,5.232,256.846,218.476,216.868,169.68,0,0,0,0,0,0,0,0,0,0,0,1,0
20201117,7.732,6.308,6.468,4.696,261.496,218.888,219.002,170.764,0,0,0,0,0,0,0,0,0,0,0,1,0
20201118,4.078,3.208,3.384,2.416,255.072,211.908,216.816,167.124,0,0,0,0,0,0,0,0,0,0,0,1,0
20201119,3.324,2.764,2.816,2.024,246.726,196.514,208.084,160.07,0,0,0,0,0,0,0,0,0,0,0,1,0
20201120,5.836,4.714,4.83,3.56,266.726,224.18,222.074,170.764,0,0,0,0,0,0,0,0,0,0,0,1,0
20201121,5.568,4.67,4.726,3.86,196.462,154.412,133.392,112.454,0,0,0,0,0,0,0,0,0,0,0,1,0
20201122,3.502,2.828,2.558,2.076,131.718,102.696,84.286,74.666,1,0,0,0,0,0,0,0,0,0,0,1,0
20201123,5.516,4.456,4.598,3.348,241.5,206.388,203.952,160.38,0,0,0,0,0,0,0,0,0,0,0,1,0
20201124,5.67,4.782,4.966,3.446,236.824,202.508,200.934,157.296,0,0,0,0,0,0,0,0,0,0,0,1,0
20201125,6.224,4.8,5.344,3.566,238.17,205.384,202.052,157.93,0,0,0,0,0,0,0,0,0,0,0,1,0
20201126,5.998,5.038,5.414,3.692,231.744,201.556,196.134,153.422,0,0,0,0,0,0,0,0,0,0,0,1,0
20201127,5.314,4.748,4.752,3.444,232.766,201.122,194.962,153.21,0,0,0,0,0,0,0,0,0,0,0,1,0
20201128,3.768,3.05,2.874,2.326,156.092,129.764,100.396,97.052,0,0,0,0,0,0,0,0,0,0,0,1,0
20201129,3.186,2.638,2.528,2.122,111.57,91.978,68.968,67.318,1,0,0,0,0,0,0,0,0,0,0,1,0
20201130,4.862,3.852,3.98,2.704,218.868,191.286,186.09,149.968,0,0,0,0,0,0,0,0,0,0,0,1,0
20201201,5.088,4.186,4.396,2.952,222.23,191.952,187.026,149.88,0,0,0,0,0,0,0,0,0,0,0,0,1
20201202,5.1,4.386,4.632,3.064,225.318,194.818,191.02,150.538,0,0,0,0,0,0,0,0,0,0,0,0,1
20201203,4.582,3.992,4.114,2.846,223.668,192.014,190.996,148.654,0,0,0,0,0,0,0,0,0,0,0,0,1
20201204,4.884,3.984,4.278,2.676,227.268,197.094,191.288,150.53,0,0,0,0,0,0,0,0,0,0,0,0,1
20201205,4.274,3.408,3.308,2.406,169.636,129.872,101.156,95.982,0,0,0,0,0,0,0,0,0,0,0,0,1
20201206,3.926,3.006,3.242,2.496,109.924,91.064,67.946,66.44,1,0,0,0,0,0,0,0,0,0,0,0,1
20201207,4.564,3.682,4.15,2.716,214.212,188.744,182.182,147.274,0,0,0,0,0,0,0,0,0,0,0,0,1
20201208,4.744,3.712,3.998,2.598,209.572,180.218,177.302,142.83,0,0,0,0,0,0,0,0,0,0,0,0,1
20201209,4.86,3.916,4.194,2.708,210.824,181.798,176.76,142.99,0,0,0,0,0,0,0,0,0,0,0,0,1
20201210,5.186,4.18,4.548,2.916,211.502,182.638,177.052,142.758,0,0,0,0,0,0,0,0,0,0,0,0,1
20201211,5.268,4.244,4.646,2.978,216.46,187.976,178.886,144.512,0,0,0,0,0,0,0,0,0,0,0,0,1
20201212,4.148,3.244,3.606,2.612,140.924,124.086,87.096,88.946,0,0,0,0,0,0,0,0,0,0,0,0,1
20201213,1.334,1.124,1.048,0.916,89.298,72.392,52.082,56.012,1,0,0,0,0,0,0,0,0,0,0,0,1
20201214,2.696,2.08,2.262,1.5,193.052,164.04,162.036,132.706,0,0,0,0,0,0,0,0,0,0,0,0,1
20201215,2.678,2.146,2.348,1.568,193.544,162.172,163.224,131.484,0,0,0,0,0,0,0,0,0,0,0,0,1
20201216,2.808,2.136,2.24,1.532,192.732,162.878,163.228,129.83,0,0,0,0,0,0,0,0,0,0,0,0,1
20201217,3.176,2.462,2.738,1.782,196.046,168.396,164.876,131.634,0,0,0,0,0,0,0,0,0,0,0,0,1
20201218,3.11,2.522,2.682,1.708,206.516,180.22,169.18,138.19,0,0,0,0,0,0,0,0,0,0,0,0,1
20201219,2.65,1.884,1.912,1.522,132.236,110.752,80.434,83.778,0,0,0,0,0,0,0,0,0,0,0,0,1
20201220,2.344,1.834,1.824,1.454,91.408,74.98,53.1,56.292,1,0,0,0,0,0,0,0,0,0,0,0,1
20201221,3.602,2.946,3.222,1.892,200.48,173.546,166.926,136.348,0,0,0,0,0,0,0,0,0,0,0,0,1
20201222,4.182,3.306,3.708,2.302,203.848,174.072,169.572,137.128,0,0,0,0,0,0,0,0,0,0,0,0,1
20201223,4.12,3.382,3.722,2.306,205.918,176.14,172.444,136.598,0,0,0,0,0,0,0,0,0,0,0,0,1
20201224,3.878,3.164,3.704,2.24,208.856,178.636,172.698,136.168,0,0,0,0,0,0,0,0,0,0,0,0,1
20201225,2.664,2.164,2.49,1.68,107.524,89.13,64.272,65.152,0,0,0,0,0,0,0,0,0,0,0,0,1
20201226,3.322,2.77,3.228,2.198,118.248,104.902,70.622,75.196,0,0,0,0,0,0,0,0,0,0,0,0,1
20201227,3.528,2.604,3.258,2.038,86.882,73.942,48.626,53.728,1,0,0,0,0,0,0,0,0,0,0,0,1
20201228,4.542,3.588,4.506,2.48,197.012,177.738,163.322,134.36,0,0,0,0,0,0,0,0,0,0,0,0,1
20201229,3.694,3.054,3.222,2.118,200.604,176.392,165.672,133.856,0,0,0,0,0,0,0,0,0,0,0,0,1
20201230,2.366,1.812,2.012,1.174,206.182,160.5,158.99,128.8,0,0,0,0,0,0,0,0,0,0,0,0,1
20201231,2.366,2.018,1.988,1.358,189.03,162.328,148.362,124.408,0,0,0,0,0,0,0,0,0,0,0,0,1
20210101,2.07,1.65,1.676,1.222,76.604,56.782,43.11,45.426,0,1,0,0,0,0,0,0,0,0,0,0,0
20210102,2.062,1.906,1.822,1.44,112.876,93.444,64.414,70.362,0,1,0,0,0,0,0,0,0,0,0,0,0
20210103,1.918,1.854,1.81,1.278,89.12,72.024,48.996,53.56,1,1,0,0,0,0,0,0,0,0,0,0,0
20210104,3.238,2.716,2.934,1.71,200.586,179.558,171.852,136.0,0,1,0,0,0,0,0,0,0,0,0,0,0
20210105,2.864,2.372,2.526,1.53,206.37,177.026,172.234,136.81,0,1,0,0,0,0,0,0,0,0,0,0,0
20210106,2.26,1.832,2.018,1.156,209.466,172.77,181.02,136.062,0,1,0,0,0,0,0,0,0,0,0,0,0
20210107,0.522,0.5,0.54,0.286,215.102,167.15,186.15,139.702,0,1,0,0,0,0,0,0,0,0,0,0,0
20210108,0.76,0.822,0.704,0.48,204.538,159.488,174.39,132.35,0,1,0,0,0,0,0,0,0,0,0,0,0
20210109,0.904,0.944,0.778,0.568,134.824,105.058,85.306,82.294,0,1,0,0,0,0,0,0,0,0,0,0,0
20210110,1.004,1.0,0.924,0.662,93.17,73.534,55.296,53.936,1,1,0,0,0,0,0,0,0,0,0,0,0
20210111,1.816,1.756,1.844,1.184,205.292,175.258,173.4,136.722,0,1,0,0,0,0,0,0,0,0,0,0,0
20210112,1.202,1.134,1.156,0.64,220.116,191.714,191.716,144.784,0,1,0,0,0,0,0,0,0,0,0,0,0
20210113,1.852,1.666,1.92,0.996,221.502,186.752,185.992,145.672,0,1,0,0,0,0,0,0,0,0,0,0,0
20210114,3.056,2.66,3.17,1.864,217.63,193.606,183.312,143.288,0,1,0,0,0,0,0,0,0,0,0,0,0
20210115,3.136,2.618,2.83,1.736,220.646,190.814,183.73,143.658,0,1,0,0,0,0,0,0,0,0,0,0,0
20210116,2.114,1.988,1.82,1.402,155.108,133.9,96.244,92.188,0,1,0,0,0,0,0,0,0,0,0,0,0
20210117,1.644,1.702,1.408,1.142,106.102,85.428,62.598,61.468,1,1,0,0,0,0,0,0,0,0,0,0,0
20210118,1.71,1.672,1.742,0.956,221.186,185.078,190.148,146.868,0,1,0,0,0,0,0,0,0,0,0,0,0
20210119,2.508,2.366,2.478,1.484,217.998,180.272,187.652,141.936,0,1,0,0,0,0,0,0,0,0,0,0,0
20210120,3.408,3.062,3.276,2.004,229.406,201.994,195.016,149.238,0,1,0,0,0,0,0,0,0,0,0,0,0
20210121,1.8,1.378,1.376,0.938,223.168,193.44,191.984,146.134,0,1,0,0,0,0,0,0,0,0,0,0,0
20210122,3.36,2.908,2.98,1.98,234.064,199.38,195.954,149.822,0,1,0,0,0,0,0,0,0,0,0,0,0
20210123,3.894,3.226,3.716,2.322,171.918,144.302,113.154,100.76,0,1,0,0,0,0,0,0,0,0,0,0,0
20210124,4.842,3.694,4.734,2.718,126.122,98.502,77.98,70.012,1,1,0,0,0,0,0,0,0,0,0,0,0
20210125,5.244,4.354,5.064,2.972,229.98,203.678,196.382,150.214,0,1,0,0,0,0,0,0,0,0,0,0,0
20210126,2.346,2.182,2.266,1.584,227.768,191.74,196.694,148.082,0,1,0,0,0,0,0,0,0,0,0,0,0
20210127,4.22,3.588,4.19,2.608,238.408,210.626,203.262,152.908,0,1,0,0,0,0,0,0,0,0,0,0,0
20210128,2.214,1.944,2.002,1.336,229.13,191.134,196.846,148.682,0,1,0,0,0,0,0,0,0,0,0,0,0
20210129,2.332,2.174,1.982,1.426,231.168,188.462,194.338,146.558,0,1,0,0,0,0,0,0,0,0,0,0,0
20210130,2.548,2.146,2.244,1.61,172.802,145.132,114.4,99.846,0,1,0,0,0,0,0,0,0,0,0,0,0
20210131,3.848,3.012,3.69,2.308,128.18,104.204,79.614,71.382,1,1,0,0,0,0,0,0,0,0,0,0,0
20210201,3.898,3.476,3.648,2.306,233.71,206.882,198.07,152.726,0,0,1,0,0,0,0,0,0,0,0,0,0
20210202,3.124,2.796,2.606,1.708,234.426,199.592,200.202,150.572,0,0,1,0,0,0,0,0,0,0,0,0,0
20210203,3.026,2.71,2.672,1.688,238.062,211.0,210.94,154.752,0,0,1,0,0,0,0,0,0,0,0,0,0
20210204,2.06,1.82,1.976,1.082,236.076,200.84,209.26,155.59,0,0,1,0,0,0,0,0,0,0,0,0,0
20210205,3.858,3.26,3.298,2.224,240.196,219.298,210.838,157.406,0,0,1,0,0,0,0,0,0,0,0,0,0
20210206,4.306,3.24,3.734,2.51,173.796,157.46,124.078,106.498,0,0,1,0,0,0,0,0,0,0,0,0,0
20210207,3.552,2.714,3.298,2.25,124.304,110.802,85.646,73.016,1,0,1,0,0,0,0,0,0,0,0,0,0
20210208,3.216,2.852,2.992,1.994,234.108,213.096,203.714,155.252,0,0,1,0,0,0,0,0,0,0,0,0,0
20210209,3.922,3.438,3.558,2.214,240.78,214.566,208.662,156.146,0,0,1,0,0,0,0,0,0,0,0,0,0
20210210,4.45,3.6,3.896,2.574,235.642,207.676,200.1,151.29,0,0,1,0,0,0,0,0,0,0,0,0,0
20210211,3.478,2.842,3.354,2.194,106.482,91.126,69.15,65.202,0,0,1,0,0,0,0,0,0,0,0,0,0
20210212,3.886,2.738,3.816,2.444,75.254,54.962,43.814,49.04,0,0,1,0,0,0,0,0,0,0,0,0,0
20210213,5.274,3.706,5.596,3.07,123.388,87.11,78.924,72.286,0,0,1,0,0,0,0,0,0,0,0,0,0
20210214,4.726,3.364,4.158,2.72,119.348,87.656,75.854,68.518,1,0,1,0,0,0,0,0,0,0,0,0,0
20210215,3.23,2.772,2.738,1.87,225.682,188.736,195.988,149.37,0,0,1,0,0,0,0,0,0,0,0,0,0
20210216,2.298,1.984,1.868,1.31,236.628,193.208,208.954,153.242,0,0,1,0,0,0,0,0,0,0,0,0,0
20210217,2.278,2.022,1.912,1.254,234.39,187.136,205.212,149.838,0,0,1,0,0,0,0,0,0,0,0,0,0
20210218,3.06,2.51,2.608,1.636,238.818,191.756,209.982,152.224,0,0,1,0,0,0,0,0,0,0,0,0,0
20210219,4.384,3.514,3.852,2.512,253.918,211.132,220.27,160.608,0,0,1,0,0,0,0,0,0,0,0,0,0
20210220,6.432,4.582,6.022,3.452,197.828,156.968,135.496,112.118,0,0,1,0,0,0,0,0,0,0,0,0,0
20210221,7.858,5.126,7.754,3.878,149.608,110.618,97.806,81.018,1,0,1,0,0,0,0,0,0,0,0,0,0
20210222,5.648,4.498,5.07,2.95,246.264,209.442,211.102,157.854,0,0,1,0,0,0,0,0,0,0,0,0,0
20210223,4.544,3.712,4.12,2.566,247.518,206.892,214.44,158.992,0,0,1,0,0,0,0,0,0,0,0,0,0
20210224,5.55,4.416,5.074,2.812,249.868,208.974,217.83,159.566,0,0,1,0,0,0,0,0,0,0,0,0,0
20210225,5.386,4.548,4.698,2.85,249.616,206.63,218.96,158.882,0,0,1,0,0,0,0,0,0,0,0,0,0
20210226,7.172,5.126,6.546,3.538,265.776,213.704,226.34,163.64,0,0,1,0,0,0,0,0,0,0,0,0,0
20210227,8.086,5.648,7.952,4.438,209.074,160.544,142.756,115.068,0,0,1,0,0,0,0,0,0,0,0,0,0
20210228,6.798,4.644,6.344,3.56,161.276,117.39,102.894,85.51,1,0,1,0,0,0,0,0,0,0,0,0,0
20210301,0.354,0.322,0.23,0.212,115.008,92.19,75.376,68.962,0,0,0,1,0,0,0,0,0,0,0,0,0
20210302,4.966,4.208,4.636,2.528,248.316,207.708,212.998,160.036,0,0,0,1,0,0,0,0,0,0,0,0,0
20210303,6.32,5.154,5.646,3.298,252.5,211.712,219.408,163.484,0,0,0,1,0,0,0,0,0,0,0,0,0
20210304,6.526,5.366,5.822,3.646,252.726,210.816,218.448,161.282,0,0,0,1,0,0,0,0,0,0,0,0,0
20210305,8.048,6.098,7.156,4.104,271.968,222.49,230.732,169.322,0,0,0,1,0,0,0,0,0,0,0,0,0
20210306,5.756,4.59,5.518,3.436,208.538,161.828,144.288,116.83,0,0,0,1,0,0,0,0,0,0,0,0,0
20210307,7.848,5.252,6.904,4.068,156.58,117.03,101.774,83.954,1,0,0,1,0,0,0,0,0,0,0,0,0
20210308,7.066,5.786,6.302,3.894,247.594,210.568,211.682,162.99,0,0,0,1,0,0,0,0,0,0,0,0,0
20210309,7.062,5.812,6.406,3.954,253.766,214.258,219.194,164.678,0,0,0,1,0,0,0,0,0,0,0,0,0
20210310,8.012,6.298,7.14,4.324,257.996,214.118,222.76,165.716,0,0,0,1,0,0,0,0,0,0,0,0,0
20210311,7.536,5.89,6.512,4.226,255.158,212.862,220.288,163.15,0,0,0,1,0,0,0,0,0,0,0,0,0
20210312,6.596,5.428,5.604,3.586,263.794,218.182,226.898,167.708,0,0,0,1,0,0,0,0,0,0,0,0,0
20210313,8.644,5.976,7.872,4.404,218.902,164.438,151.006,119.544,0,0,0,1,0,0,0,0,0,0,0,0,0
20210314,8.1,5.518,6.902,4.038,157.61,117.184,100.016,83.756,1,0,0,1,0,0,0,0,0,0,0,0,0
20210315,7.152,5.94,6.236,4.154,247.946,211.28,213.568,161.25,0,0,0,1,0,0,0,0,0,0,0,0,0
20210316,7.114,5.818,6.094,4.096,252.672,213.718,218.834,164.864,0,0,0,1,0,0,0,0,0,0,0,0,0
20210317,8.28,6.284,7.2,4.694,259.25,216.132,223.754,166.66,0,0,0,1,0,0,0,0,0,0,0,0,0
20210318,8.748,6.992,7.258,4.742,257.786,217.576,223.53,165.72,0,0,0,1,0,0,0,0,0,0,0,0,0
20210319,10.35,7.658,8.548,5.298,278.996,227.99,234.586,172.03,0,0,0,1,0,0,0,0,0,0,0,0,0
20210320,2.59,2.346,2.294,1.814,191.694,145.756,133.944,109.48,0,0,0,1,0,0,0,0,0,0,0,0,0
20210321,5.286,4.364,4.638,3.384,159.776,120.568,103.472,84.312,1,0,0,1,0,0,0,0,0,0,0,0,0
20210322,7.16,5.948,6.238,4.046,249.154,213.496,216.108,163.3,0,0,0,1,0,0,0,0,0,0,0,0,0
20210323,8.278,6.65,7.44,4.758,257.748,217.136,224.126,166.736,0,0,0,1,0,0,0,0,0,0,0,0,0
20210324,8.796,7.064,7.992,4.766,262.568,216.85,226.99,167.57,0,0,0,1,0,0,0,0,0,0,0,0,0
20210325,9.342,7.394,7.972,5.342,265.786,220.022,227.892,168.414,0,0,0,1,0,0,0,0,0,0,0,0,0
20210326,10.26,7.596,8.53,5.37,281.684,230.678,236.488,173.528,0,0,0,1,0,0,0,0,0,0,0,0,0
20210327,2.24,1.646,1.674,1.404,195.794,151.954,134.9,111.946,0,0,0,1,0,0,0,0,0,0,0,0,0
20210328,3.236,2.424,2.572,1.772,136.554,103.656,89.232,75.81,1,0,0,1,0,0,0,0,0,0,0,0,0
20210329,6.9,6.116,6.082,3.914,249.398,214.06,216.562,164.636,0,0,0,1,0,0,0,0,0,0,0,0,0
20210330,9.62,7.796,8.44,5.598,261.896,219.222,225.206,167.988,0,0,0,1,0,0,0,0,0,0,0,0,0
20210331,11.206,8.488,10.144,6.048,271.584,219.936,234.148,168.468,0,0,0,1,0,0,0,0,0,0,0,0,0
20210401,11.448,8.896,10.542,6.374,272.712,217.488,239.528,168.484,0,0,0,0,1,0,0,0,0,0,0,0,0
20210402,11.074,8.382,9.974,6.408,286.686,228.008,249.862,172.58,0,0,0,0,1,0,0,0,0,0,0,0,0
20210403,1.636,1.236,1.028,1.07,176.284,133.426,122.97,101.384,0,0,0,0,1,0,0,0,0,0,0,0,0
20210404,9.3,6.442,8.732,4.958,161.088,119.758,110.216,83.13,1,0,0,0,1,0,0,0,0,0,0,0,0
20210405,10.232,8.166,9.724,6.018,259.34,217.916,223.322,166.692,0,0,0,0,1,0,0,0,0,0,0,0,0
20210406,11.306,8.91,9.442,5.978,267.206,219.476,227.458,169.048,0,0,0,0,1,0,0,0,0,0,0,0,0
20210407,11.188,8.566,9.388,6.302,265.652,214.55,226.404,167.112,0,0,0,0,1,0,0,0,0,0,0,0,0
20210408,10.25,8.032,8.818,5.672,265.644,218.702,228.032,167.26,0,0,0,0,1,0,0,0,0,0,0,0,0
20210409,11.186,8.496,10.05,6.112,279.422,226.75,237.648,172.644,0,0,0,0,1,0,0,0,0,0,0,0,0
20210410,11.804,7.666,10.506,6.006,233.202,170.278,164.752,124.466,0,0,0,0,1,0,0,0,0,0,0,0,0
20210411,11.556,7.658,11.572,6.276,171.928,123.99,115.716,87.63,1,0,0,0,1,0,0,0,0,0,0,0,0
20210412,2.91,2.386,1.994,1.668,238.494,200.542,207.87,158.844,0,0,0,0,1,0,0,0,0,0,0,0,0
20210413,7.286,6.298,7.028,4.772,253.656,212.43,223.242,165.822,0,0,0,0,1,0,0,0,0,0,0,0,0
20210414,8.662,7.65,8.136,5.26,259.236,214.01,227.872,166.714,0,0,0,0,1,0,0,0,0,0,0,0,0
20210415,10.31,8.292,9.056,5.882,260.254,218.276,228.766,167.296,0,0,0,0,1,0,0,0,0,0,0,0,0
20210416,7.646,6.608,6.298,4.56,257.486,212.384,225.736,164.196,0,0,0,0,1,0,0,0,0,0,0,0,0
20210417,6.664,5.144,5.846,3.5,198.844,159.084,148.34,116.804,0,0,0,0,1,0,0,0,0,0,0,0,0
20210418,9.858,7.162,9.314,5.608,159.38,120.81,119.132,85.794,1,0,0,0,1,0,0,0,0,0,0,0,0
20210419,9.96,8.368,9.214,5.728,247.194,212.47,219.484,165.602,0,0,0,0,1,0,0,0,0,0,0,0,0
20210420,10.666,8.498,8.804,6.214,255.084,216.58,224.476,170.386,0,0,0,0,1,0,0,0,0,0,0,0,0
20210421,10.96,9.12,9.478,6.362,259.046,215.508,227.892,171.12,0,0,0,0,1,0,0,0,0,0,0,0,0
20210422,10.772,8.894,9.21,6.37,258.404,214.224,224.506,168.528,0,0,0,0,1,0,0,0,0,0,0,0,0
20210423,10.77,8.862,9.208,6.192,268.88,221.45,233.688,170.29,0,0,0,0,1,0,0,0,0,0,0,0,0
20210424,11.896,8.46,10.854,6.774,219.974,164.29,157.02,119.828,0,0,0,0,1,0,0,0,0,0,0,0,0
20210425,12.752,8.612,11.826,6.554,168.252,120.18,113.71,87.502,1,0,0,0,1,0,0,0,0,0,0,0,0
20210426,11.402,9.326,9.938,6.51,255.438,214.598,219.138,165.56,0,0,0,0,1,0,0,0,0,0,0,0,0
20210427,9.516,7.974,8.488,5.612,258.4,213.168,223.85,167.332,0,0,0,0,1,0,0,0,0,0,0,0,0
20210428,10.894,8.604,9.134,6.144,264.902,215.142,228.14,167.388,0,0,0,0,1,0,0,0,0,0,0,0,0
20210429,9.372,8.144,8.494,5.56,265.482,214.58,229.914,167.442,0,0,0,0,1,0,0,0,0,0,0,0,0
20210430,7.722,6.348,6.364,4.22,273.944,221.558,234.456,170.31,0,0,0,0,1,0,0,0,0,0,0,0,0
20210501,3.714,3.014,3.016,2.646,190.458,150.422,132.578,106.958,0,0,0,0,0,1,0,0,0,0,0,0,0
20210502,10.966,7.848,11.012,6.376,176.4,124.208,117.106,87.502,1,0,0,0,0,1,0,0,0,0,0,0,0
20210503,11.156,9.37,10.17,6.692,261.288,219.142,223.276,166.884,0,0,0,0,0,1,0,0,0,0,0,0,0
20210504,2.734,2.172,1.894,1.484,252.028,202.968,221.618,162.114,0,0,0,0,0,1,0,0,0,0,0,0,0
20210505,12.446,8.32,12.348,6.262,216.954,143.482,142.694,102.54,0,0,0,0,0,1,0,0,0,0,0,0,0
20210506,11.304,8.946,10.466,6.42,269.684,219.652,227.656,168.802,0,0,0,0,0,1,0,0,0,0,0,0,0
20210507,8.602,6.78,6.69,4.752,267.482,217.404,230.704,168.008,0,0,0,0,0,1,0,0,0,0,0,0,0
20210508,7.154,5.456,5.334,4.646,188.47,148.328,124.84,109.846,0,0,0,0,0,1,0,0,0,0,0,0,0
20210509,11.83,7.846,10.164,6.286,174.498,119.972,109.074,87.98,1,0,0,0,0,1,0,0,0,0,0,0,0
20210510,8.954,7.794,7.29,5.528,247.54,207.134,211.706,163.536,0,0,0,0,0,1,0,0,0,0,0,0,0
20210511,11.838,10.048,10.316,7.154,271.102,219.926,228.166,169.89,0,0,0,0,0,1,0,0,0,0,0,0,0
20210512,12.036,10.058,10.31,7.334,272.368,218.2,230.292,170.234,0,0,0,0,0,1,0,0,0,0,0,0,0
20210513,12.022,10.236,9.986,7.236,270.604,218.392,231.024,169.848,0,0,0,0,0,1,0,0,0,0,0,0,0
20210514,12.36,9.876,9.936,7.266,287.612,226.818,242.178,174.94,0,0,0,0,0,1,0,0,0,0,0,0,0
